city_name,street_name
כפר סבא             ,פריבר
כפר סבא             ,פרישמן
כפר סבא             ,פרנקל פאבל
כפר סבא             ,פרץ
כפר סבא             ,פררה אברהם
כפר סבא             ,פשוש
כפר סבא             ,צאלון
כפר סבא             ,צדקיהו
כפר סבא             ,"צה""ל"
כפר סבא             ,צייטלין
כפר סבא             ,צפניה
כפר סבא             ,קארלינסקי
כפר סבא             ,קבוץ גלויות
כפר סבא             ,"קבוצת ל""ג"
כפר סבא             ,קדושי בלזן
כפר סבא             ,קדושי קהיר
כפר סבא             ,קדיש לוז
כפר סבא             ,קובנר אבא
כפר סבא             ,קורצ'ק
כפר סבא             ,קלישר
כפר סבא             ,קמינסקי
כפר סבא             ,קפלנסקי
כפר סבא             ,קרית הרצוג
כפר סבא             ,קרית ספיר
כפר סבא             ,קרן אברהם
כפר סבא             ,קרן היסוד
כפר סבא             ,קרן המוסיקה
כפר סבא             ,רוזנבלום יאיר
כפר סבא             ,רוטשילד
כפר סבא             ,רופין
כפר סבא             ,רות
כפר סבא             ,רזיאל דוד
כפר סבא             ,רחבת מיכאל
כפר סבא             ,רחל המשוררת
כפר סבא             ,ריזנבך
כפר סבא             ,ריינס
כפר סבא             ,רייק חביבה
כפר סבא             ,רינגלבלום
כפר סבא             ,"רמב""ם"
כפר סבא             ,רמז דוד
כפר סבא             ,"רמח""ל"
כפר סבא             ,רעם
כפר סבא             ,רפפורט
כפר סבא             ,"רש""י"
כפר סבא             ,ש אלי כהן
כפר סבא             ,ש אליעזר
כפר סבא             ,ש אסבסט קפלן
כפר סבא             ,ש אקרמן
כפר סבא             ,ש גרין
כפר סבא             ,ש דגניה
כפר סבא             ,ש הדרים
כפר סבא             ,ש ותיקים
כפר סבא             ,ש יוספטל
כפר סבא             ,ש כסופים
כפר סבא             ,ש למפרט
כפר סבא             ,ש מאוריציוס
כפר סבא             ,ש מוצקין
כפר סבא             ,ש מזרחי
כפר סבא             ,ש מלל
כפר סבא             ,ש מעוז
כפר סבא             ,ש משכנות
כפר סבא             ,ש עוב ב ציון
כפר סבא             ,ש עולים
כפר סבא             ,ש עליה
כפר סבא             ,ש עמידר
כפר סבא             ,ש עממי
כפר סבא             ,ש פרוגרסיבים
כפר סבא             ,ש קפלן
כפר סבא             ,ש תקומה
כפר סבא             ,שאול המלך
כפר סבא             ,"שב""ד"
כפר סבא             ,שבזי
כפר סבא             ,שד בגין מנחם
כפר סבא             ,שד גאולים
כפר סבא             ,"שד""ל"
כפר סבא             ,שדה יצחק
כפר סבא             ,שדרת המסוק
כפר סבא             ,שולמית
כפר סבא             ,שומרון
כפר סבא             ,שועלי שמשון
כפר סבא             ,"שח""ל"
כפר סבא             ,שטרן יאיר
כפר סבא             ,שיבת ציון
כפר סבא             ,שיזף
כפר סבא             ,שיינפיין
כפר סבא             ,שילר
כפר סבא             ,שיפר
כפר סבא             ,שכ גאולים
כפר סבא             ,שכ הזמר העברי
כפר סבא             ,שכ החלוצים
כפר סבא             ,שכ הפארק
כפר סבא             ,שכ חצרות הדר
כפר סבא             ,שכ ירוקה
כפר סבא             ,שכ כפר סבא הצעירה
כפר סבא             ,שכ עלומים
כפר סבא             ,שכ פעמוני גליל
כפר סבא             ,שכ רגבים
כפר סבא             ,שכון העובד
כפר סבא             ,שלום עליכם
כפר סבא             ,שלונסקי
כפר סבא             ,שלמה המלך
כפר סבא             ,שמחוני אסף
כפר סבא             ,שמעוני
כפר סבא             ,שמעיה הנביא
כפר סבא             ,שמר נעמי
כפר סבא             ,שמריהו לוין
כפר סבא             ,שניר
כפר סבא             ,שפרינצק
כפר סבא             ,שרה
כפר סבא             ,שרת משה
כפר סבא             ,ששת הימים
כפר סבא             ,תאשור
כפר סבא             ,תבור
כפר סבא             ,תדהר
כפר סבא             ,תור
כפר סבא             ,תורה ועבודה
כפר סבא             ,תל אביב-יפו
כפר סבא             ,תל חי
כפר סבא             ,תלם
כפר סבא             ,תרי עשר
כפר סילבר           ,כפר סילבר
כפר סירקין          ,דרך אפק
כפר סירקין          ,דרך השדות
כפר סירקין          ,האילנות
כפר סירקין          ,האירוסים
כפר סירקין          ,הבנים
כפר סירקין          ,הגפנים
כפר סירקין          ,הדקלים
כפר סירקין          ,ההרדופים
כפר סירקין          ,הורדים
כפר סירקין          ,הכלניות
כפר סירקין          ,המרגניות
כפר סירקין          ,הנרקיסים
כפר סירקין          ,הסביונים
כפר סירקין          ,הקציר
כפר סירקין          ,כפר סירקין
כפר עבודה           ,כפר עבודה
כפר עזה             ,כפר עזה
כפר עציון           ,ישיבת כפר עציון
כפר עציון           ,כפר עציון
כפר פינס            ,כפר פינס
כפר קאסם            ,א זהרא
כפר קאסם            ,א ראזי
כפר קאסם            ,א רחמה
כפר קאסם            ,א שאפי
כפר קאסם            ,א שוהדא
כפר קאסם            ,א- זיתון
כפר קאסם            ,א- נוזהה
כפר קאסם            ,א- סולטאני
כפר קאסם            ,א- רדואן
כפר קאסם            ,א- רמלה
כפר קאסם            ,א-נור
כפר קאסם            ,א-נסר
כפר קאסם            ,א-ספא
כפר קאסם            ,א-רבאט
כפר קאסם            ,א-רוודא
כפר קאסם            ,א-רשיד
כפר קאסם            ,א-תוובה
כפר קאסם            ,אבו בכר
כפר קאסם            ,אבו חניפה
כפר קאסם            ,אבו עמרן
כפר קאסם            ,אבן חזם
כפר קאסם            ,אבן חלדון
כפר קאסם            ,אבן רושד
כפר קאסם            ,אבן תיימייה
